id,pair_id,model_id,prompt_mode,controller,domain,difficulty,correct,has_max_call,has_min_call,has_expected_call,has_unexpected_call,has_mixed_calls
cf_0005.self,cf_0005,qwen3_8b,direct,self,resource_game,1,True,False,False,False,False,False
cf_0005.opponent,cf_0005,qwen3_8b,direct,opponent,resource_game,1,False,False,False,False,False,False
cf_0006.self,cf_0006,qwen3_8b,direct,self,abstract_game,2,True,False,False,False,False,False
cf_0006.opponent,cf_0006,qwen3_8b,direct,opponent,abstract_game,2,True,False,False,False,False,False
cf_0007.self,cf_0007,qwen3_8b,direct,self,cyber_defense,2,True,False,False,False,False,False
cf_0007.opponent,cf_0007,qwen3_8b,direct,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0008.self,cf_0008,qwen3_8b,direct,self,tool_agent,2,True,False,False,False,False,False
cf_0008.opponent,cf_0008,qwen3_8b,direct,opponent,tool_agent,2,False,False,False,False,False,False
cf_0009.self,cf_0009,qwen3_8b,direct,self,logistics,2,True,False,False,False,False,False
cf_0009.opponent,cf_0009,qwen3_8b,direct,opponent,logistics,2,False,False,False,False,False,False
cf_0010.self,cf_0010,qwen3_8b,direct,self,exploration,2,True,False,False,False,False,False
cf_0010.opponent,cf_0010,qwen3_8b,direct,opponent,exploration,2,False,False,False,False,False,False
cf_0011.self,cf_0011,qwen3_8b,direct,self,resource_game,2,True,False,False,False,False,False
cf_0011.opponent,cf_0011,qwen3_8b,direct,opponent,resource_game,2,False,False,False,False,False,False
cf_0012.self,cf_0012,qwen3_8b,direct,self,abstract_game,3,True,False,False,False,False,False
cf_0012.opponent,cf_0012,qwen3_8b,direct,opponent,abstract_game,3,True,False,False,False,False,False
cf_0013.self,cf_0013,qwen3_8b,direct,self,cyber_defense,3,True,False,False,False,False,False
cf_0013.opponent,cf_0013,qwen3_8b,direct,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0014.self,cf_0014,qwen3_8b,direct,self,tool_agent,3,True,False,False,False,False,False
cf_0014.opponent,cf_0014,qwen3_8b,direct,opponent,tool_agent,3,False,False,False,False,False,False
cf_0015.self,cf_0015,qwen3_8b,direct,self,logistics,3,True,False,False,False,False,False
cf_0015.opponent,cf_0015,qwen3_8b,direct,opponent,logistics,3,False,False,False,False,False,False
cf_0016.self,cf_0016,qwen3_8b,direct,self,exploration,3,True,False,False,False,False,False
cf_0016.opponent,cf_0016,qwen3_8b,direct,opponent,exploration,3,True,False,False,False,False,False
cf_0017.self,cf_0017,qwen3_8b,direct,self,resource_game,3,True,False,False,False,False,False
cf_0017.opponent,cf_0017,qwen3_8b,direct,opponent,resource_game,3,True,False,False,False,False,False
cf_0018.self,cf_0018,qwen3_8b,direct,self,abstract_game,1,True,False,False,False,False,False
cf_0018.opponent,cf_0018,qwen3_8b,direct,opponent,abstract_game,1,True,False,False,False,False,False
cf_0019.self,cf_0019,qwen3_8b,direct,self,cyber_defense,1,True,False,False,False,False,False
cf_0019.opponent,cf_0019,qwen3_8b,direct,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0020.self,cf_0020,qwen3_8b,direct,self,tool_agent,1,True,False,False,False,False,False
cf_0020.opponent,cf_0020,qwen3_8b,direct,opponent,tool_agent,1,True,False,False,False,False,False
cf_0021.self,cf_0021,qwen3_8b,direct,self,logistics,1,True,False,False,False,False,False
cf_0021.opponent,cf_0021,qwen3_8b,direct,opponent,logistics,1,True,False,False,False,False,False
cf_0022.self,cf_0022,qwen3_8b,direct,self,exploration,1,True,False,False,False,False,False
cf_0022.opponent,cf_0022,qwen3_8b,direct,opponent,exploration,1,False,False,False,False,False,False
cf_0023.self,cf_0023,qwen3_8b,direct,self,resource_game,1,True,False,False,False,False,False
cf_0023.opponent,cf_0023,qwen3_8b,direct,opponent,resource_game,1,True,False,False,False,False,False
cf_0024.self,cf_0024,qwen3_8b,direct,self,abstract_game,2,True,False,False,False,False,False
cf_0024.opponent,cf_0024,qwen3_8b,direct,opponent,abstract_game,2,True,False,False,False,False,False
cf_0025.self,cf_0025,qwen3_8b,direct,self,cyber_defense,2,True,False,False,False,False,False
cf_0025.opponent,cf_0025,qwen3_8b,direct,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0026.self,cf_0026,qwen3_8b,direct,self,tool_agent,2,True,False,False,False,False,False
cf_0026.opponent,cf_0026,qwen3_8b,direct,opponent,tool_agent,2,False,False,False,False,False,False
cf_0027.self,cf_0027,qwen3_8b,direct,self,logistics,2,True,False,False,False,False,False
cf_0027.opponent,cf_0027,qwen3_8b,direct,opponent,logistics,2,False,False,False,False,False,False
cf_0028.self,cf_0028,qwen3_8b,direct,self,exploration,2,True,False,False,False,False,False
cf_0028.opponent,cf_0028,qwen3_8b,direct,opponent,exploration,2,False,False,False,False,False,False
cf_0029.self,cf_0029,qwen3_8b,direct,self,resource_game,2,True,False,False,False,False,False
cf_0029.opponent,cf_0029,qwen3_8b,direct,opponent,resource_game,2,False,False,False,False,False,False
cf_0030.self,cf_0030,qwen3_8b,direct,self,abstract_game,3,True,False,False,False,False,False
cf_0030.opponent,cf_0030,qwen3_8b,direct,opponent,abstract_game,3,False,False,False,False,False,False
cf_0031.self,cf_0031,qwen3_8b,direct,self,cyber_defense,3,True,False,False,False,False,False
cf_0031.opponent,cf_0031,qwen3_8b,direct,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0032.self,cf_0032,qwen3_8b,direct,self,tool_agent,3,True,False,False,False,False,False
cf_0032.opponent,cf_0032,qwen3_8b,direct,opponent,tool_agent,3,False,False,False,False,False,False
cf_0033.self,cf_0033,qwen3_8b,direct,self,logistics,3,True,False,False,False,False,False
cf_0033.opponent,cf_0033,qwen3_8b,direct,opponent,logistics,3,False,False,False,False,False,False
cf_0034.self,cf_0034,qwen3_8b,direct,self,exploration,3,True,False,False,False,False,False
cf_0034.opponent,cf_0034,qwen3_8b,direct,opponent,exploration,3,False,False,False,False,False,False
cf_0035.self,cf_0035,qwen3_8b,direct,self,resource_game,3,True,False,False,False,False,False
cf_0035.opponent,cf_0035,qwen3_8b,direct,opponent,resource_game,3,True,False,False,False,False,False
cf_0036.self,cf_0036,qwen3_8b,direct,self,abstract_game,1,True,False,False,False,False,False
cf_0036.opponent,cf_0036,qwen3_8b,direct,opponent,abstract_game,1,True,False,False,False,False,False
cf_0037.self,cf_0037,qwen3_8b,direct,self,cyber_defense,1,True,False,False,False,False,False
cf_0037.opponent,cf_0037,qwen3_8b,direct,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0038.self,cf_0038,qwen3_8b,direct,self,tool_agent,1,True,False,False,False,False,False
cf_0038.opponent,cf_0038,qwen3_8b,direct,opponent,tool_agent,1,True,False,False,False,False,False
cf_0039.self,cf_0039,qwen3_8b,direct,self,logistics,1,True,False,False,False,False,False
cf_0039.opponent,cf_0039,qwen3_8b,direct,opponent,logistics,1,True,False,False,False,False,False
cf_0040.self,cf_0040,qwen3_8b,direct,self,exploration,1,True,False,False,False,False,False
cf_0040.opponent,cf_0040,qwen3_8b,direct,opponent,exploration,1,False,False,False,False,False,False
cf_0041.self,cf_0041,qwen3_8b,direct,self,resource_game,1,True,False,False,False,False,False
cf_0041.opponent,cf_0041,qwen3_8b,direct,opponent,resource_game,1,False,False,False,False,False,False
cf_0042.self,cf_0042,qwen3_8b,direct,self,abstract_game,2,True,False,False,False,False,False
cf_0042.opponent,cf_0042,qwen3_8b,direct,opponent,abstract_game,2,True,False,False,False,False,False
cf_0043.self,cf_0043,qwen3_8b,direct,self,cyber_defense,2,True,False,False,False,False,False
cf_0043.opponent,cf_0043,qwen3_8b,direct,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0044.self,cf_0044,qwen3_8b,direct,self,tool_agent,2,True,False,False,False,False,False
cf_0044.opponent,cf_0044,qwen3_8b,direct,opponent,tool_agent,2,False,False,False,False,False,False
cf_0045.self,cf_0045,qwen3_8b,direct,self,logistics,2,True,False,False,False,False,False
cf_0045.opponent,cf_0045,qwen3_8b,direct,opponent,logistics,2,False,False,False,False,False,False
cf_0046.self,cf_0046,qwen3_8b,direct,self,exploration,2,True,False,False,False,False,False
cf_0046.opponent,cf_0046,qwen3_8b,direct,opponent,exploration,2,False,False,False,False,False,False
cf_0047.self,cf_0047,qwen3_8b,direct,self,resource_game,2,True,False,False,False,False,False
cf_0047.opponent,cf_0047,qwen3_8b,direct,opponent,resource_game,2,True,False,False,False,False,False
cf_0048.self,cf_0048,qwen3_8b,direct,self,abstract_game,3,True,False,False,False,False,False
cf_0048.opponent,cf_0048,qwen3_8b,direct,opponent,abstract_game,3,True,False,False,False,False,False
cf_0049.self,cf_0049,qwen3_8b,direct,self,cyber_defense,3,True,False,False,False,False,False
cf_0049.opponent,cf_0049,qwen3_8b,direct,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0050.self,cf_0050,qwen3_8b,direct,self,tool_agent,3,True,False,False,False,False,False
cf_0050.opponent,cf_0050,qwen3_8b,direct,opponent,tool_agent,3,False,False,False,False,False,False
cf_0051.self,cf_0051,qwen3_8b,direct,self,logistics,3,True,False,False,False,False,False
cf_0051.opponent,cf_0051,qwen3_8b,direct,opponent,logistics,3,False,False,False,False,False,False
cf_0052.self,cf_0052,qwen3_8b,direct,self,exploration,3,True,False,False,False,False,False
cf_0052.opponent,cf_0052,qwen3_8b,direct,opponent,exploration,3,False,False,False,False,False,False
cf_0053.self,cf_0053,qwen3_8b,direct,self,resource_game,3,True,False,False,False,False,False
cf_0053.opponent,cf_0053,qwen3_8b,direct,opponent,resource_game,3,False,False,False,False,False,False
cf_0054.self,cf_0054,qwen3_8b,direct,self,abstract_game,1,False,False,False,False,False,False
cf_0054.opponent,cf_0054,qwen3_8b,direct,opponent,abstract_game,1,True,False,False,False,False,False
cf_0055.self,cf_0055,qwen3_8b,direct,self,cyber_defense,1,False,False,False,False,False,False
cf_0055.opponent,cf_0055,qwen3_8b,direct,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0056.self,cf_0056,qwen3_8b,direct,self,tool_agent,1,True,False,False,False,False,False
cf_0056.opponent,cf_0056,qwen3_8b,direct,opponent,tool_agent,1,False,False,False,False,False,False
cf_0057.self,cf_0057,qwen3_8b,direct,self,logistics,1,True,False,False,False,False,False
cf_0057.opponent,cf_0057,qwen3_8b,direct,opponent,logistics,1,True,False,False,False,False,False
cf_0058.self,cf_0058,qwen3_8b,direct,self,exploration,1,True,False,False,False,False,False
cf_0058.opponent,cf_0058,qwen3_8b,direct,opponent,exploration,1,True,False,False,False,False,False
cf_0059.self,cf_0059,qwen3_8b,direct,self,resource_game,1,True,False,False,False,False,False
cf_0059.opponent,cf_0059,qwen3_8b,direct,opponent,resource_game,1,True,False,False,False,False,False
cf_0060.self,cf_0060,qwen3_8b,direct,self,abstract_game,2,True,False,False,False,False,False
cf_0060.opponent,cf_0060,qwen3_8b,direct,opponent,abstract_game,2,True,False,False,False,False,False
cf_0061.self,cf_0061,qwen3_8b,direct,self,cyber_defense,2,True,False,False,False,False,False
cf_0061.opponent,cf_0061,qwen3_8b,direct,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0062.self,cf_0062,qwen3_8b,direct,self,tool_agent,2,True,False,False,False,False,False
cf_0062.opponent,cf_0062,qwen3_8b,direct,opponent,tool_agent,2,False,False,False,False,False,False
cf_0063.self,cf_0063,qwen3_8b,direct,self,logistics,2,True,False,False,False,False,False
cf_0063.opponent,cf_0063,qwen3_8b,direct,opponent,logistics,2,False,False,False,False,False,False
cf_0064.self,cf_0064,qwen3_8b,direct,self,exploration,2,True,False,False,False,False,False
cf_0064.opponent,cf_0064,qwen3_8b,direct,opponent,exploration,2,False,False,False,False,False,False
cf_0065.self,cf_0065,qwen3_8b,direct,self,resource_game,2,True,False,False,False,False,False
cf_0065.opponent,cf_0065,qwen3_8b,direct,opponent,resource_game,2,False,False,False,False,False,False
cf_0066.self,cf_0066,qwen3_8b,direct,self,abstract_game,3,True,False,False,False,False,False
cf_0066.opponent,cf_0066,qwen3_8b,direct,opponent,abstract_game,3,True,False,False,False,False,False
cf_0067.self,cf_0067,qwen3_8b,direct,self,cyber_defense,3,True,False,False,False,False,False
cf_0067.opponent,cf_0067,qwen3_8b,direct,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0068.self,cf_0068,qwen3_8b,direct,self,tool_agent,3,True,False,False,False,False,False
cf_0068.opponent,cf_0068,qwen3_8b,direct,opponent,tool_agent,3,True,False,False,False,False,False
cf_0069.self,cf_0069,qwen3_8b,direct,self,logistics,3,True,False,False,False,False,False
cf_0069.opponent,cf_0069,qwen3_8b,direct,opponent,logistics,3,False,False,False,False,False,False
cf_0070.self,cf_0070,qwen3_8b,direct,self,exploration,3,True,False,False,False,False,False
cf_0070.opponent,cf_0070,qwen3_8b,direct,opponent,exploration,3,False,False,False,False,False,False
cf_0071.self,cf_0071,qwen3_8b,direct,self,resource_game,3,True,False,False,False,False,False
cf_0071.opponent,cf_0071,qwen3_8b,direct,opponent,resource_game,3,True,False,False,False,False,False
cf_0072.self,cf_0072,qwen3_8b,direct,self,abstract_game,1,True,False,False,False,False,False
cf_0072.opponent,cf_0072,qwen3_8b,direct,opponent,abstract_game,1,False,False,False,False,False,False
cf_0073.self,cf_0073,qwen3_8b,direct,self,cyber_defense,1,True,False,False,False,False,False
cf_0073.opponent,cf_0073,qwen3_8b,direct,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0074.self,cf_0074,qwen3_8b,direct,self,tool_agent,1,True,False,False,False,False,False
cf_0074.opponent,cf_0074,qwen3_8b,direct,opponent,tool_agent,1,True,False,False,False,False,False
cf_0075.self,cf_0075,qwen3_8b,direct,self,logistics,1,True,False,False,False,False,False
cf_0075.opponent,cf_0075,qwen3_8b,direct,opponent,logistics,1,True,False,False,False,False,False
cf_0076.self,cf_0076,qwen3_8b,direct,self,exploration,1,True,False,False,False,False,False
cf_0076.opponent,cf_0076,qwen3_8b,direct,opponent,exploration,1,False,False,False,False,False,False
cf_0077.self,cf_0077,qwen3_8b,direct,self,resource_game,1,True,False,False,False,False,False
cf_0077.opponent,cf_0077,qwen3_8b,direct,opponent,resource_game,1,True,False,False,False,False,False
cf_0078.self,cf_0078,qwen3_8b,direct,self,abstract_game,2,True,False,False,False,False,False
cf_0078.opponent,cf_0078,qwen3_8b,direct,opponent,abstract_game,2,False,False,False,False,False,False
cf_0079.self,cf_0079,qwen3_8b,direct,self,cyber_defense,2,True,False,False,False,False,False
cf_0079.opponent,cf_0079,qwen3_8b,direct,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0080.self,cf_0080,qwen3_8b,direct,self,tool_agent,2,True,False,False,False,False,False
cf_0080.opponent,cf_0080,qwen3_8b,direct,opponent,tool_agent,2,False,False,False,False,False,False
cf_0081.self,cf_0081,qwen3_8b,direct,self,logistics,2,True,False,False,False,False,False
cf_0081.opponent,cf_0081,qwen3_8b,direct,opponent,logistics,2,False,False,False,False,False,False
cf_0082.self,cf_0082,qwen3_8b,direct,self,exploration,2,True,False,False,False,False,False
cf_0082.opponent,cf_0082,qwen3_8b,direct,opponent,exploration,2,False,False,False,False,False,False
cf_0083.self,cf_0083,qwen3_8b,direct,self,resource_game,2,True,False,False,False,False,False
cf_0083.opponent,cf_0083,qwen3_8b,direct,opponent,resource_game,2,False,False,False,False,False,False
cf_0084.self,cf_0084,qwen3_8b,direct,self,abstract_game,3,True,False,False,False,False,False
cf_0084.opponent,cf_0084,qwen3_8b,direct,opponent,abstract_game,3,True,False,False,False,False,False
cf_0085.self,cf_0085,qwen3_8b,direct,self,cyber_defense,3,True,False,False,False,False,False
cf_0085.opponent,cf_0085,qwen3_8b,direct,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0086.self,cf_0086,qwen3_8b,direct,self,tool_agent,3,True,False,False,False,False,False
cf_0086.opponent,cf_0086,qwen3_8b,direct,opponent,tool_agent,3,False,False,False,False,False,False
cf_0087.self,cf_0087,qwen3_8b,direct,self,logistics,3,True,False,False,False,False,False
cf_0087.opponent,cf_0087,qwen3_8b,direct,opponent,logistics,3,False,False,False,False,False,False
cf_0088.self,cf_0088,qwen3_8b,direct,self,exploration,3,True,False,False,False,False,False
cf_0088.opponent,cf_0088,qwen3_8b,direct,opponent,exploration,3,False,False,False,False,False,False
cf_0089.self,cf_0089,qwen3_8b,direct,self,resource_game,3,True,False,False,False,False,False
cf_0089.opponent,cf_0089,qwen3_8b,direct,opponent,resource_game,3,False,False,False,False,False,False
cf_0090.self,cf_0090,qwen3_8b,direct,self,abstract_game,1,True,False,False,False,False,False
cf_0090.opponent,cf_0090,qwen3_8b,direct,opponent,abstract_game,1,False,False,False,False,False,False
cf_0091.self,cf_0091,qwen3_8b,direct,self,cyber_defense,1,True,False,False,False,False,False
cf_0091.opponent,cf_0091,qwen3_8b,direct,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0092.self,cf_0092,qwen3_8b,direct,self,tool_agent,1,True,False,False,False,False,False
cf_0092.opponent,cf_0092,qwen3_8b,direct,opponent,tool_agent,1,True,False,False,False,False,False
cf_0093.self,cf_0093,qwen3_8b,direct,self,logistics,1,True,False,False,False,False,False
cf_0093.opponent,cf_0093,qwen3_8b,direct,opponent,logistics,1,True,False,False,False,False,False
cf_0094.self,cf_0094,qwen3_8b,direct,self,exploration,1,True,False,False,False,False,False
cf_0094.opponent,cf_0094,qwen3_8b,direct,opponent,exploration,1,False,False,False,False,False,False
cf_0095.self,cf_0095,qwen3_8b,direct,self,resource_game,1,True,False,False,False,False,False
cf_0095.opponent,cf_0095,qwen3_8b,direct,opponent,resource_game,1,True,False,False,False,False,False
cf_0096.self,cf_0096,qwen3_8b,direct,self,abstract_game,2,True,False,False,False,False,False
cf_0096.opponent,cf_0096,qwen3_8b,direct,opponent,abstract_game,2,True,False,False,False,False,False
cf_0097.self,cf_0097,qwen3_8b,direct,self,cyber_defense,2,True,False,False,False,False,False
cf_0097.opponent,cf_0097,qwen3_8b,direct,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0098.self,cf_0098,qwen3_8b,direct,self,tool_agent,2,True,False,False,False,False,False
cf_0098.opponent,cf_0098,qwen3_8b,direct,opponent,tool_agent,2,True,False,False,False,False,False
cf_0099.self,cf_0099,qwen3_8b,direct,self,logistics,2,True,False,False,False,False,False
cf_0099.opponent,cf_0099,qwen3_8b,direct,opponent,logistics,2,False,False,False,False,False,False
cf_0100.self,cf_0100,qwen3_8b,direct,self,exploration,2,True,False,False,False,False,False
cf_0100.opponent,cf_0100,qwen3_8b,direct,opponent,exploration,2,False,False,False,False,False,False
